Time:512Hz,Epoch,Electrode,Attention,Meditation,Delta,Theta,Low Alpha,High Alpha,Low Beta,High Beta,Low Gamma,Mid Gamma
5.947265625,95,59,57,56,107216,17176,4627,24497,16791,17309,18525,13851
5.94921875,95,80,57,56,107216,17176,4627,24497,16791,17309,18525,13851
5.951171875,95,59,57,56,107216,17176,4627,24497,16791,17309,18525,13851
5.953125,95,44,57,56,107216,17176,4627,24497,16791,17309,18525,13851
5.955078125,95,54,57,56,107216,17176,4627,24497,16791,17309,18525,13851
5.95703125,95,84,57,56,107216,17176,4627,24497,16791,17309,18525,13851
5.958984375,95,122,57,56,107216,17176,4627,24497,16791,17309,18525,13851
5.9609375,95,146,57,56,107216,17176,4627,24497,16791,17309,18525,13851
5.962890625,95,146,57,56,107216,17176,4627,24497,16791,17309,18525,13851
5.96484375,95,145,57,56,107216,17176,4627,24497,16791,17309,18525,13851
5.966796875,95,130,57,56,107216,17176,4627,24497,16791,17309,18525,13851
5.96875,95,101,57,56,107216,17176,4627,24497,16791,17309,18525,13851
5.970703125,95,72,57,56,107216,17176,4627,24497,16791,17309,18525,13851
5.97265625,95,64,57,56,107216,17176,4627,24497,16791,17309,18525,13851
5.974609375,95,69,57,56,107216,17176,4627,24497,16791,17309,18525,13851
5.9765625,95,51,57,56,107216,17176,4627,24497,16791,17309,18525,13851
5.978515625,95,2,57,56,107216,17176,4627,24497,16791,17309,18525,13851
5.98046875,95,-23,57,56,107216,17176,4627,24497,16791,17309,18525,13851
5.982421875,95,-9,57,56,107216,17176,4627,24497,16791,17309,18525,13851
5.984375,95,-5,57,56,107216,17176,4627,24497,16791,17309,18525,13851
5.986328125,95,-30,57,56,107216,17176,4627,24497,16791,17309,18525,13851
5.98828125,95,-67,57,56,107216,17176,4627,24497,16791,17309,18525,13851
5.990234375,95,-93,57,56,107216,17176,4627,24497,16791,17309,18525,13851
5.9921875,95,-105,57,56,107216,17176,4627,24497,16791,17309,18525,13851
5.994140625,95,-113,57,56,107216,17176,4627,24497,16791,17309,18525,13851
5.99609375,95,-118,57,56,107216,17176,4627,24497,16791,17309,18525,13851
5.998046875,95,-92,57,56,107216,17176,4627,24497,16791,17309,18525,13851
6,96,-36,57,56,107216,17176,4627,24497,16791,17309,18525,13851
6.001953125,96,25,57,56,107216,17176,4627,24497,16791,17309,18525,13851
6.00390625,96,44,57,56,107216,17176,4627,24497,16791,17309,18525,13851
6.005859375,96,23,57,56,107216,17176,4627,24497,16791,17309,18525,13851
6.0078125,96,4,57,56,107216,17176,4627,24497,16791,17309,18525,13851
6.009765625,96,12,57,56,107216,17176,4627,24497,16791,17309,18525,13851
6.01171875,96,53,57,56,107216,17176,4627,24497,16791,17309,18525,13851
6.013671875,96,83,57,56,107216,17176,4627,24497,16791,17309,18525,13851
6.015625,96,81,57,56,107216,17176,4627,24497,16791,17309,18525,13851
6.017578125,96,54,57,56,107216,17176,4627,24497,16791,17309,18525,13851
6.01953125,96,28,57,56,107216,17176,4627,24497,16791,17309,18525,13851
6.021484375,96,20,57,56,107216,17176,4627,24497,16791,17309,18525,13851
6.0234375,96,16,57,56,107216,17176,4627,24497,16791,17309,18525,13851
6.025390625,96,7,57,56,107216,17176,4627,24497,16791,17309,18525,13851
6.02734375,96,20,57,56,107216,17176,4627,24497,16791,17309,18525,13851
6.029296875,96,38,57,56,107216,17176,4627,24497,16791,17309,18525,13851
6.03125,96,51,57,56,107216,17176,4627,24497,16791,17309,18525,13851
6.033203125,96,74,57,56,107216,17176,4627,24497,16791,17309,18525,13851
6.03515625,96,97,57,56,107216,17176,4627,24497,16791,17309,18525,13851
6.037109375,96,98,57,56,107216,17176,4627,24497,16791,17309,18525,13851
6.0390625,96,82,57,56,107216,17176,4627,24497,16791,17309,18525,13851
6.041015625,96,74,57,56,107216,17176,4627,24497,16791,17309,18525,13851
6.04296875,96,84,57,56,107216,17176,4627,24497,16791,17309,18525,13851
6.044921875,96,80,57,56,107216,17176,4627,24497,16791,17309,18525,13851
6.046875,96,56,57,56,107216,17176,4627,24497,16791,17309,18525,13851
6.048828125,96,36,57,56,107216,17176,4627,24497,16791,17309,18525,13851
6.05078125,96,36,57,56,107216,17176,4627,24497,16791,17309,18525,13851
6.052734375,96,51,57,56,107216,17176,4627,24497,16791,17309,18525,13851
6.0546875,96,56,57,56,107216,17176,4627,24497,16791,17309,18525,13851
6.056640625,96,71,57,56,107216,17176,4627,24497,16791,17309,18525,13851
6.05859375,96,88,57,56,107216,17176,4627,24497,16791,17309,18525,13851
6.060546875,96,92,57,56,107216,17176,4627,24497,16791,17309,18525,13851
6.0625,97,92,57,56,107216,17176,4627,24497,16791,17309,18525,13851
6.064453125,97,102,57,56,107216,17176,4627,24497,16791,17309,18525,13851
6.06640625,97,125,57,56,107216,17176,4627,24497,16791,17309,18525,13851
6.068359375,97,132,57,56,107216,17176,4627,24497,16791,17309,18525,13851
6.0703125,97,101,57,56,107216,17176,4627,24497,16791,17309,18525,13851
6.072265625,97,70,57,56,107216,17176,4627,24497,16791,17309,18525,13851
6.07421875,97,59,57,56,107216,17176,4627,24497,16791,17309,18525,13851
6.076171875,97,50,57,56,107216,17176,4627,24497,16791,17309,18525,13851
6.078125,97,27,57,56,107216,17176,4627,24497,16791,17309,18525,13851
6.080078125,97,4,57,56,107216,17176,4627,24497,16791,17309,18525,13851
6.08203125,97,-12,57,56,107216,17176,4627,24497,16791,17309,18525,13851
6.083984375,97,-22,54,43,107259,120782,27592,10353,13592,19399,13812,5901
6.0859375,97,-24,54,43,107259,120782,27592,10353,13592,19399,13812,5901
6.087890625,97,-24,54,43,107259,120782,27592,10353,13592,19399,13812,5901
6.08984375,97,-39,54,43,107259,120782,27592,10353,13592,19399,13812,5901
6.091796875,97,-66,54,43,107259,120782,27592,10353,13592,19399,13812,5901
6.09375,97,-71,54,43,107259,120782,27592,10353,13592,19399,13812,5901
6.095703125,97,-54,54,43,107259,120782,27592,10353,13592,19399,13812,5901
6.09765625,97,-27,54,43,107259,120782,27592,10353,13592,19399,13812,5901
6.099609375,97,-5,54,43,107259,120782,27592,10353,13592,19399,13812,5901
6.1015625,97,26,54,43,107259,120782,27592,10353,13592,19399,13812,5901
6.103515625,97,61,54,43,107259,120782,27592,10353,13592,19399,13812,5901
6.10546875,97,92,54,43,107259,120782,27592,10353,13592,19399,13812,5901
6.107421875,97,130,54,43,107259,120782,27592,10353,13592,19399,13812,5901
6.109375,97,156,54,43,107259,120782,27592,10353,13592,19399,13812,5901
6.111328125,97,149,54,43,107259,120782,27592,10353,13592,19399,13812,5901
6.11328125,97,121,54,43,107259,120782,27592,10353,13592,19399,13812,5901
6.115234375,97,113,54,43,107259,120782,27592,10353,13592,19399,13812,5901
6.1171875,97,134,54,43,107259,120782,27592,10353,13592,19399,13812,5901
6.119140625,97,148,54,43,107259,120782,27592,10353,13592,19399,13812,5901
6.12109375,97,164,54,43,107259,120782,27592,10353,13592,19399,13812,5901
6.123046875,97,185,54,43,107259,120782,27592,10353,13592,19399,13812,5901
6.125,98,182,54,43,107259,120782,27592,10353,13592,19399,13812,5901
6.126953125,98,155,54,43,107259,120782,27592,10353,13592,19399,13812,5901
6.12890625,98,146,54,43,107259,120782,27592,10353,13592,19399,13812,5901
6.130859375,98,146,54,43,107259,120782,27592,10353,13592,19399,13812,5901
6.1328125,98,124,54,43,107259,120782,27592,10353,13592,19399,13812,5901
6.134765625,98,85,54,43,107259,120782,27592,10353,13592,19399,13812,5901
6.13671875,98,61,54,43,107259,120782,27592,10353,13592,19399,13812,5901
6.138671875,98,86,54,43,107259,120782,27592,10353,13592,19399,13812,5901
6.140625,98,115,54,43,107259,120782,27592,10353,13592,19399,13812,5901
6.142578125,98,114,54,43,107259,120782,27592,10353,13592,19399,13812,5901
6.14453125,98,99,54,43,107259,120782,27592,10353,13592,19399,13812,5901
6.146484375,98,90,54,43,107259,120782,27592,10353,13592,19399,13812,5901
6.1484375,98,86,54,43,107259,120782,27592,10353,13592,19399,13812,5901
6.150390625,98,69,54,43,107259,120782,27592,10353,13592,19399,13812,5901
6.15234375,98,51,54,43,107259,120782,27592,10353,13592,19399,13812,5901
6.154296875,98,52,54,43,107259,120782,27592,10353,13592,19399,13812,5901
6.15625,98,67,54,43,107259,120782,27592,10353,13592,19399,13812,5901
6.158203125,98,82,54,43,107259,120782,27592,10353,13592,19399,13812,5901
6.16015625,98,104,54,43,107259,120782,27592,10353,13592,19399,13812,5901
6.162109375,98,145,54,43,107259,120782,27592,10353,13592,19399,13812,5901
6.1640625,98,162,54,43,107259,120782,27592,10353,13592,19399,13812,5901
6.166015625,98,149,54,43,107259,120782,27592,10353,13592,19399,13812,5901
6.16796875,98,136,54,43,107259,120782,27592,10353,13592,19399,13812,5901
6.169921875,98,138,54,43,107259,120782,27592,10353,13592,19399,13812,5901
6.171875,98,146,54,43,107259,120782,27592,10353,13592,19399,13812,5901
6.173828125,98,133,54,43,107259,120782,27592,10353,13592,19399,13812,5901
6.17578125,98,113,54,43,107259,120782,27592,10353,13592,19399,13812,5901
6.177734375,98,116,54,43,107259,120782,27592,10353,13592,19399,13812,5901
6.1796875,98,139,54,43,107259,120782,27592,10353,13592,19399,13812,5901
6.181640625,98,147,54,43,107259,120782,27592,10353,13592,19399,13812,5901
6.18359375,98,136,54,43,107259,120782,27592,10353,13592,19399,13812,5901
6.185546875,98,119,54,43,107259,120782,27592,10353,13592,19399,13812,5901
6.1875,99,88,54,43,107259,120782,27592,10353,13592,19399,13812,5901
6.189453125,99,44,54,43,107259,120782,27592,10353,13592,19399,13812,5901
6.19140625,99,3,54,43,107259,120782,27592,10353,13592,19399,13812,5901
6.193359375,99,-12,54,43,107259,120782,27592,10353,13592,19399,13812,5901
6.1953125,99,-7,54,43,107259,120782,27592,10353,13592,19399,13812,5901
6.197265625,99,-10,54,43,107259,120782,27592,10353,13592,19399,13812,5901
6.19921875,99,-28,54,43,107259,120782,27592,10353,13592,19399,13812,5901
6.201171875,99,-59,54,43,107259,120782,27592,10353,13592,19399,13812,5901
6.203125,99,-76,54,43,107259,120782,27592,10353,13592,19399,13812,5901
6.205078125,99,-75,54,43,107259,120782,27592,10353,13592,19399,13812,5901
6.20703125,99,-71,54,43,107259,120782,27592,10353,13592,19399,13812,5901
6.208984375,99,-86,54,43,107259,120782,27592,10353,13592,19399,13812,5901
6.2109375,99,-97,54,43,107259,120782,27592,10353,13592,19399,13812,5901
6.212890625,99,-50,54,43,107259,120782,27592,10353,13592,19399,13812,5901
6.21484375,99,24,54,43,107259,120782,27592,10353,13592,19399,13812,5901
6.216796875,99,50,54,43,107259,120782,27592,10353,13592,19399,13812,5901
6.21875,99,18,54,43,107259,120782,27592,10353,13592,19399,13812,5901
6.220703125,99,-12,54,43,107259,120782,27592,10353,13592,19399,13812,5901
6.22265625,99,-18,54,43,107259,120782,27592,10353,13592,19399,13812,5901
6.224609375,99,-26,54,43,107259,120782,27592,10353,13592,19399,13812,5901
6.2265625,99,-46,54,43,107259,120782,27592,10353,13592,19399,13812,5901
6.228515625,99,-49,54,43,107259,120782,27592,10353,13592,19399,13812,5901
6.23046875,99,-37,54,43,107259,120782,27592,10353,13592,19399,13812,5901
6.232421875,99,-37,54,43,107259,120782,27592,10353,13592,19399,13812,5901
6.234375,99,-29,54,43,107259,120782,27592,10353,13592,19399,13812,5901
6.236328125,99,-21,54,43,107259,120782,27592,10353,13592,19399,13812,5901
6.23828125,99,-22,54,43,107259,120782,27592,10353,13592,19399,13812,5901
6.240234375,99,-42,54,43,107259,120782,27592,10353,13592,19399,13812,5901
6.2421875,99,-76,54,43,107259,120782,27592,10353,13592,19399,13812,5901
6.244140625,99,-118,54,43,107259,120782,27592,10353,13592,19399,13812,5901
6.24609375,99,-152,54,43,107259,120782,27592,10353,13592,19399,13812,5901
6.248046875,99,-178,54,43,107259,120782,27592,10353,13592,19399,13812,5901
6.25,100,-196,54,43,107259,120782,27592,10353,13592,19399,13812,5901
6.251953125,100,-184,54,43,107259,120782,27592,10353,13592,19399,13812,5901
6.25390625,100,-124,54,43,107259,120782,27592,10353,13592,19399,13812,5901
6.255859375,100,-36,54,43,107259,120782,27592,10353,13592,19399,13812,5901
6.2578125,100,7,54,43,107259,120782,27592,10353,13592,19399,13812,5901
6.259765625,100,-3,54,43,107259,120782,27592,10353,13592,19399,13812,5901
6.26171875,100,-35,54,43,107259,120782,27592,10353,13592,19399,13812,5901
6.263671875,100,-49,54,43,107259,120782,27592,10353,13592,19399,13812,5901
6.265625,100,-49,54,43,107259,120782,27592,10353,13592,19399,13812,5901
6.267578125,100,-61,54,43,107259,120782,27592,10353,13592,19399,13812,5901
6.26953125,100,-91,54,43,107259,120782,27592,10353,13592,19399,13812,5901
6.271484375,100,-102,54,43,107259,120782,27592,10353,13592,19399,13812,5901
6.2734375,100,-92,54,43,107259,120782,27592,10353,13592,19399,13812,5901
6.275390625,100,-94,54,43,107259,120782,27592,10353,13592,19399,13812,5901
6.27734375,100,-115,54,43,107259,120782,27592,10353,13592,19399,13812,5901
6.279296875,100,-124,54,43,107259,120782,27592,10353,13592,19399,13812,5901
6.28125,100,-134,54,43,107259,120782,27592,10353,13592,19399,13812,5901
6.283203125,100,-164,54,43,107259,120782,27592,10353,13592,19399,13812,5901
6.28515625,100,-200,54,43,107259,120782,27592,10353,13592,19399,13812,5901
6.287109375,100,-212,54,43,107259,120782,27592,10353,13592,19399,13812,5901
6.2890625,100,-212,54,43,107259,120782,27592,10353,13592,19399,13812,5901
6.291015625,100,-186,54,43,107259,120782,27592,10353,13592,19399,13812,5901
6.29296875,100,-158,54,43,107259,120782,27592,10353,13592,19399,13812,5901
6.294921875,100,-165,54,43,107259,120782,27592,10353,13592,19399,13812,5901
6.296875,100,-197,54,43,107259,120782,27592,10353,13592,19399,13812,5901
6.298828125,100,-204,54,43,107259,120782,27592,10353,13592,19399,13812,5901
6.30078125,100,-179,54,43,107259,120782,27592,10353,13592,19399,13812,5901
6.302734375,100,-130,54,43,107259,120782,27592,10353,13592,19399,13812,5901
6.3046875,100,-86,54,43,107259,120782,27592,10353,13592,19399,13812,5901
6.306640625,100,-75,54,43,107259,120782,27592,10353,13592,19399,13812,5901
6.30859375,100,-69,54,43,107259,120782,27592,10353,13592,19399,13812,5901
6.310546875,100,-50,54,43,107259,120782,27592,10353,13592,19399,13812,5901
6.3125,101,-57,54,43,107259,120782,27592,10353,13592,19399,13812,5901
6.314453125,101,-102,54,43,107259,120782,27592,10353,13592,19399,13812,5901
6.31640625,101,-152,54,43,107259,120782,27592,10353,13592,19399,13812,5901
6.318359375,101,-174,54,43,107259,120782,27592,10353,13592,19399,13812,5901
6.3203125,101,-170,54,43,107259,120782,27592,10353,13592,19399,13812,5901
6.322265625,101,-150,54,43,107259,120782,27592,10353,13592,19399,13812,5901
6.32421875,101,-134,54,43,107259,120782,27592,10353,13592,19399,13812,5901
6.326171875,101,-149,54,43,107259,120782,27592,10353,13592,19399,13812,5901
6.328125,101,-182,54,43,107259,120782,27592,10353,13592,19399,13812,5901
6.330078125,101,-205,54,43,107259,120782,27592,10353,13592,19399,13812,5901
6.33203125,101,-218,54,43,107259,120782,27592,10353,13592,19399,13812,5901
6.333984375,101,-234,54,43,107259,120782,27592,10353,13592,19399,13812,5901
6.3359375,101,-274,54,43,107259,120782,27592,10353,13592,19399,13812,5901
6.337890625,101,-315,54,43,107259,120782,27592,10353,13592,19399,13812,5901
6.33984375,101,-314,54,43,107259,120782,27592,10353,13592,19399,13812,5901
6.341796875,101,-290,54,43,107259,120782,27592,10353,13592,19399,13812,5901
6.34375,101,-283,54,43,107259,120782,27592,10353,13592,19399,13812,5901
6.345703125,101,-292,54,43,107259,120782,27592,10353,13592,19399,13812,5901
6.34765625,101,-254,54,43,107259,120782,27592,10353,13592,19399,13812,5901
6.349609375,101,-198,54,43,107259,120782,27592,10353,13592,19399,13812,5901
6.3515625,101,-177,54,43,107259,120782,27592,10353,13592,19399,13812,5901
6.353515625,101,-193,54,43,107259,120782,27592,10353,13592,19399,13812,5901
6.35546875,101,-214,54,43,107259,120782,27592,10353,13592,19399,13812,5901
6.357421875,101,-220,54,43,107259,120782,27592,10353,13592,19399,13812,5901
6.359375,101,-198,54,43,107259,120782,27592,10353,13592,19399,13812,5901
6.361328125,101,-170,54,43,107259,120782,27592,10353,13592,19399,13812,5901
6.36328125,101,-154,54,43,107259,120782,27592,10353,13592,19399,13812,5901
6.365234375,101,-132,54,43,107259,120782,27592,10353,13592,19399,13812,5901
6.3671875,101,-88,54,43,107259,120782,27592,10353,13592,19399,13812,5901
6.369140625,101,-51,54,43,107259,120782,27592,10353,13592,19399,13812,5901
6.37109375,101,-33,54,43,107259,120782,27592,10353,13592,19399,13812,5901
6.373046875,101,-17,54,43,107259,120782,27592,10353,13592,19399,13812,5901
6.375,102,10,54,43,107259,120782,27592,10353,13592,19399,13812,5901
6.376953125,102,50,54,43,107259,120782,27592,10353,13592,19399,13812,5901
6.37890625,102,65,54,43,107259,120782,27592,10353,13592,19399,13812,5901
6.380859375,102,51,54,43,107259,120782,27592,10353,13592,19399,13812,5901
6.3828125,102,42,54,43,107259,120782,27592,10353,13592,19399,13812,5901
6.384765625,102,55,54,43,107259,120782,27592,10353,13592,19399,13812,5901
6.38671875,102,59,54,43,107259,120782,27592,10353,13592,19399,13812,5901
6.388671875,102,34,54,43,107259,120782,27592,10353,13592,19399,13812,5901
6.390625,102,0,54,43,107259,120782,27592,10353,13592,19399,13812,5901
6.392578125,102,-27,54,43,107259,120782,27592,10353,13592,19399,13812,5901
6.39453125,102,-53,54,43,107259,120782,27592,10353,13592,19399,13812,5901
6.396484375,102,-73,54,43,107259,120782,27592,10353,13592,19399,13812,5901
6.3984375,102,-107,54,43,107259,120782,27592,10353,13592,19399,13812,5901
6.400390625,102,-141,54,43,107259,120782,27592,10353,13592,19399,13812,5901
6.40234375,102,-136,54,43,107259,120782,27592,10353,13592,19399,13812,5901
6.404296875,102,-90,54,43,107259,120782,27592,10353,13592,19399,13812,5901
6.40625,102,-69,54,43,107259,120782,27592,10353,13592,19399,13812,5901
6.408203125,102,-102,54,43,107259,120782,27592,10353,13592,19399,13812,5901
6.41015625,102,-138,54,43,107259,120782,27592,10353,13592,19399,13812,5901
6.412109375,102,-146,54,43,107259,120782,27592,10353,13592,19399,13812,5901
6.4140625,102,-138,54,43,107259,120782,27592,10353,13592,19399,13812,5901
6.416015625,102,-121,54,43,107259,120782,27592,10353,13592,19399,13812,5901
6.41796875,102,-101,54,43,107259,120782,27592,10353,13592,19399,13812,5901
6.419921875,102,-103,54,43,107259,120782,27592,10353,13592,19399,13812,5901
6.421875,102,-113,54,43,107259,120782,27592,10353,13592,19399,13812,5901
6.423828125,102,-108,54,43,107259,120782,27592,10353,13592,19399,13812,5901
6.42578125,102,-118,54,43,107259,120782,27592,10353,13592,19399,13812,5901
6.427734375,102,-162,54,43,107259,120782,27592,10353,13592,19399,13812,5901
6.4296875,102,-206,54,43,107259,120782,27592,10353,13592,19399,13812,5901
6.431640625,102,-228,54,43,107259,120782,27592,10353,13592,19399,13812,5901
6.43359375,102,-242,54,43,107259,120782,27592,10353,13592,19399,13812,5901
6.435546875,102,-264,54,43,107259,120782,27592,10353,13592,19399,13812,5901
6.4375,103,-263,54,43,107259,120782,27592,10353,13592,19399,13812,5901
6.439453125,103,-248,54,43,107259,120782,27592,10353,13592,19399,13812,5901
6.44140625,103,-249,54,43,107259,120782,27592,10353,13592,19399,13812,5901
6.443359375,103,-251,54,43,107259,120782,27592,10353,13592,19399,13812,5901
6.4453125,103,-260,54,43,107259,120782,27592,10353,13592,19399,13812,5901
6.447265625,103,-282,54,43,107259,120782,27592,10353,13592,19399,13812,5901
6.44921875,103,-311,54,43,107259,120782,27592,10353,13592,19399,13812,5901
6.451171875,103,-281,54,43,107259,120782,27592,10353,13592,19399,13812,5901
6.453125,103,-200,54,43,107259,120782,27592,10353,13592,19399,13812,5901
6.455078125,103,-120,54,43,107259,120782,27592,10353,13592,19399,13812,5901
6.45703125,103,-74,54,43,107259,120782,27592,10353,13592,19399,13812,5901
6.458984375,103,-46,54,43,107259,120782,27592,10353,13592,19399,13812,5901
6.4609375,103,-10,54,43,107259,120782,27592,10353,13592,19399,13812,5901
6.462890625,103,16,54,43,107259,120782,27592,10353,13592,19399,13812,5901
6.46484375,103,28,54,43,107259,120782,27592,10353,13592,19399,13812,5901
6.466796875,103,44,54,43,107259,120782,27592,10353,13592,19399,13812,5901
6.46875,103,52,54,43,107259,120782,27592,10353,13592,19399,13812,5901
6.470703125,103,37,54,43,107259,120782,27592,10353,13592,19399,13812,5901
6.47265625,103,5,54,43,107259,120782,27592,10353,13592,19399,13812,5901
6.474609375,103,-8,54,43,107259,120782,27592,10353,13592,19399,13812,5901
6.4765625,103,4,54,43,107259,120782,27592,10353,13592,19399,13812,5901
6.478515625,103,27,54,43,107259,120782,27592,10353,13592,19399,13812,5901
6.48046875,103,54,54,43,107259,120782,27592,10353,13592,19399,13812,5901
6.482421875,103,85,54,43,107259,120782,27592,10353,13592,19399,13812,5901
6.484375,103,130,54,43,107259,120782,27592,10353,13592,19399,13812,5901
6.486328125,103,185,54,43,107259,120782,27592,10353,13592,19399,13812,5901
6.48828125,103,208,54,43,107259,120782,27592,10353,13592,19399,13812,5901
6.490234375,103,172,54,43,107259,120782,27592,10353,13592,19399,13812,5901
6.4921875,103,136,54,43,107259,120782,27592,10353,13592,19399,13812,5901
6.494140625,103,131,54,43,107259,120782,27592,10353,13592,19399,13812,5901
6.49609375,103,147,54,43,107259,120782,27592,10353,13592,19399,13812,5901
6.498046875,103,150,54,43,107259,120782,27592,10353,13592,19399,13812,5901
6.5,104,145,54,43,107259,120782,27592,10353,13592,19399,13812,5901
6.501953125,104,171,54,43,107259,120782,27592,10353,13592,19399,13812,5901
6.50390625,104,220,54,43,107259,120782,27592,10353,13592,19399,13812,5901
6.505859375,104,258,54,43,107259,120782,27592,10353,13592,19399,13812,5901
6.5078125,104,253,54,43,107259,120782,27592,10353,13592,19399,13812,5901
6.509765625,104,246,54,43,107259,120782,27592,10353,13592,19399,13812,5901
6.51171875,104,260,54,43,107259,120782,27592,10353,13592,19399,13812,5901
6.513671875,104,272,54,43,107259,120782,27592,10353,13592,19399,13812,5901
6.515625,104,247,54,43,107259,120782,27592,10353,13592,19399,13812,5901
6.517578125,104,214,54,43,107259,120782,27592,10353,13592,19399,13812,5901
6.51953125,104,201,54,43,107259,120782,27592,10353,13592,19399,13812,5901
6.521484375,104,195,54,43,107259,120782,27592,10353,13592,19399,13812,5901
6.5234375,104,166,54,43,107259,120782,27592,10353,13592,19399,13812,5901
6.525390625,104,116,54,43,107259,120782,27592,10353,13592,19399,13812,5901
6.52734375,104,64,54,43,107259,120782,27592,10353,13592,19399,13812,5901
6.529296875,104,22,54,43,107259,120782,27592,10353,13592,19399,13812,5901
6.53125,104,-7,54,43,107259,120782,27592,10353,13592,19399,13812,5901
6.533203125,104,-21,54,43,107259,120782,27592,10353,13592,19399,13812,5901
6.53515625,104,-11,54,43,107259,120782,27592,10353,13592,19399,13812,5901
6.537109375,104,5,54,43,107259,120782,27592,10353,13592,19399,13812,5901
6.5390625,104,4,54,43,107259,120782,27592,10353,13592,19399,13812,5901
6.541015625,104,-34,54,43,107259,120782,27592,10353,13592,19399,13812,5901
6.54296875,104,-55,54,43,107259,120782,27592,10353,13592,19399,13812,5901
6.544921875,104,-24,54,43,107259,120782,27592,10353,13592,19399,13812,5901
6.546875,104,20,54,43,107259,120782,27592,10353,13592,19399,13812,5901
6.548828125,104,2,54,43,107259,120782,27592,10353,13592,19399,13812,5901
6.55078125,104,-94,54,43,107259,120782,27592,10353,13592,19399,13812,5901
6.552734375,104,-196,54,43,107259,120782,27592,10353,13592,19399,13812,5901
6.5546875,104,-242,54,43,107259,120782,27592,10353,13592,19399,13812,5901
6.556640625,104,-226,54,43,107259,120782,27592,10353,13592,19399,13812,5901
6.55859375,104,-187,54,43,107259,120782,27592,10353,13592,19399,13812,5901
6.560546875,104,-173,54,43,107259,120782,27592,10353,13592,19399,13812,5901
6.5625,105,-178,54,43,107259,120782,27592,10353,13592,19399,13812,5901
6.564453125,105,-194,54,43,107259,120782,27592,10353,13592,19399,13812,5901
6.56640625,105,-205,54,43,107259,120782,27592,10353,13592,19399,13812,5901
6.568359375,105,-198,54,43,107259,120782,27592,10353,13592,19399,13812,5901
6.5703125,105,-174,54,43,107259,120782,27592,10353,13592,19399,13812,5901
6.572265625,105,-154,54,43,107259,120782,27592,10353,13592,19399,13812,5901
6.57421875,105,-129,54,43,107259,120782,27592,10353,13592,19399,13812,5901
6.576171875,105,-93,54,43,107259,120782,27592,10353,13592,19399,13812,5901
6.578125,105,-69,54,43,107259,120782,27592,10353,13592,19399,13812,5901
6.580078125,105,-21,54,43,107259,120782,27592,10353,13592,19399,13812,5901
6.58203125,105,66,54,43,107259,120782,27592,10353,13592,19399,13812,5901
6.583984375,105,138,54,43,107259,120782,27592,10353,13592,19399,13812,5901
6.5859375,105,156,54,43,107259,120782,27592,10353,13592,19399,13812,5901
6.587890625,105,170,54,43,107259,120782,27592,10353,13592,19399,13812,5901
6.58984375,105,186,54,43,107259,120782,27592,10353,13592,19399,13812,5901
6.591796875,105,183,54,43,107259,120782,27592,10353,13592,19399,13812,5901
6.59375,105,153,54,43,107259,120782,27592,10353,13592,19399,13812,5901
6.595703125,105,118,54,43,107259,120782,27592,10353,13592,19399,13812,5901
6.59765625,105,89,54,43,107259,120782,27592,10353,13592,19399,13812,5901
6.599609375,105,74,54,43,107259,120782,27592,10353,13592,19399,13812,5901
6.6015625,105,64,54,43,107259,120782,27592,10353,13592,19399,13812,5901
6.603515625,105,64,54,43,107259,120782,27592,10353,13592,19399,13812,5901
6.60546875,105,101,54,43,107259,120782,27592,10353,13592,19399,13812,5901
6.607421875,105,136,54,43,107259,120782,27592,10353,13592,19399,13812,5901
6.609375,105,131,54,43,107259,120782,27592,10353,13592,19399,13812,5901
6.611328125,105,99,54,43,107259,120782,27592,10353,13592,19399,13812,5901
6.61328125,105,64,54,43,107259,120782,27592,10353,13592,19399,13812,5901
6.615234375,105,55,54,43,107259,120782,27592,10353,13592,19399,13812,5901
6.6171875,105,71,54,43,107259,120782,27592,10353,13592,19399,13812,5901
6.619140625,105,72,54,43,107259,120782,27592,10353,13592,19399,13812,5901
6.62109375,105,36,54,43,107259,120782,27592,10353,13592,19399,13812,5901
6.623046875,105,-1,54,43,107259,120782,27592,10353,13592,19399,13812,5901
6.625,106,5,54,43,107259,120782,27592,10353,13592,19399,13812,5901
6.626953125,106,26,54,43,107259,120782,27592,10353,13592,19399,13812,5901
6.62890625,106,27,54,43,107259,120782,27592,10353,13592,19399,13812,5901
6.630859375,106,26,54,43,107259,120782,27592,10353,13592,19399,13812,5901
6.6328125,106,48,54,43,107259,120782,27592,10353,13592,19399,13812,5901
6.634765625,106,102,54,43,107259,120782,27592,10353,13592,19399,13812,5901
6.63671875,106,134,54,43,107259,120782,27592,10353,13592,19399,13812,5901
6.638671875,106,121,54,43,107259,120782,27592,10353,13592,19399,13812,5901
6.640625,106,99,54,43,107259,120782,27592,10353,13592,19399,13812,5901
6.642578125,106,90,54,43,107259,120782,27592,10353,13592,19399,13812,5901
6.64453125,106,85,54,43,107259,120782,27592,10353,13592,19399,13812,5901
6.646484375,106,64,54,43,107259,120782,27592,10353,13592,19399,13812,5901
6.6484375,106,34,54,43,107259,120782,27592,10353,13592,19399,13812,5901
6.650390625,106,32,54,43,107259,120782,27592,10353,13592,19399,13812,5901
6.65234375,106,51,54,43,107259,120782,27592,10353,13592,19399,13812,5901
6.654296875,106,45,54,43,107259,120782,27592,10353,13592,19399,13812,5901
